DHSCLUST,Wealth_Index
514,-1.0116295454545454
515,0.504095
516,0.4623457142857143
517,-0.5469558333333334
518,0.39513
519,0.41909588235294115
520,-0.6746558333333333
521,0.9949254166666667
522,0.4876088235294117
523,1.2607868181818183
524,1.109206923076923
525,0.892007619047619
526,0.752367037037037
527,0.9160064705882354
528,0.6084842857142857
529,-0.1471596
530,-0.2910715384615385
531,-0.25563461538461535
532,0.1043232142857143
533,0.23669679999999998
534,-0.7354032142857143
535,0.25042359999999997
536,0.37804142857142853
537,-0.4800492307692308
538,0.5299203846153846
539,-0.32503260869565215
540,-0.14792629629629628
541,0.5068811538461538
542,0.5042803571428571
543,0.7965729166666667
544,0.0550059090909091
545,1.0958414285714286
546,0.12491833333333335
547,0.4996395238095238
548,0.32581200000000005
549,0.3469575
550,0.561008
551,0.4905734482758621
552,0.6364995454545453
553,1.10059375
554,0.7728131818181818
555,0.4269906451612903
556,0.9390282608695653
557,0.7194060714285715
558,0.5867417647058824
559,0.9783225
560,0.8003715789473684
561,0.6057121428571428
562,0.6154145454545454
563,0.9116796153846154
564,0.7017286206896551
565,0.4149917391304348
566,0.03899649999999999
567,0.04763172413793103
568,1.2758972222222222
569,0.3388440740740741
570,0.7150875862068965
571,0.6334646428571429
572,0.46491730769230766
573,1.418799
574,0.7150883333333334
575,0.78031875
576,-0.35768666666666665
577,0.5056135
578,0.9620545454545454
579,0.6026565217391304
580,0.9404214285714286
581,0.8252534782608696
582,0.8318694444444444
583,1.0339221739130435
584,0.25943666666666665
585,0.7510703448275863
586,0.87009
587,0.6786914814814815
588,1.4996809523809524
589,0.9770275
590,0.6892372
591,0.708004705882353
592,0.861783
593,0.89207
594,0.8908908
595,0.65461
596,0.9206242857142858
597,0.5927179166666666
598,0.7879133333333334
599,1.193142962962963
600,0.3374388461538462
601,1.4033281818181818
602,-0.5970172
603,0.13570518518518518
604,0.2797174074074074
605,0.2906703333333333
606,0.7978307407407407
607,0.91114
608,0.09937222222222221
609,0.745621818181818
610,0.3164536363636364
611,-0.13513535714285715
612,0.5023972222222223
613,0.618555
614,-0.9300595833333333
615,0.4723383333333333
616,0.6914196
617,-0.45720777777777777
618,0.692715
619,0.5830078947368421
620,-0.10221766666666667
621,0.7660232
622,0.8908019047619048
623,0.7651028
624,0.9416208333333334
625,1.0030572413793104
626,0.8432482142857143
627,0.7629028
628,0.752515
629,0.5729740740740741
630,1.2004318181818183
631,0.9588643333333333
632,0.4625808333333333
633,1.3358046153846153
634,0.572905
635,0.28947571428571434
636,1.051157037037037
637,1.0787688235294117
638,0.7741388
639,1.4389004
640,1.1527873076923076
641,0.48822724137931034
642,0.6738803846153847
643,0.7790792592592594
644,0.3385215384615385
645,0.1865377272727273
646,0.8862023076923078
647,-0.5292031818181818
648,1.2693546153846154
649,0.6393224137931035
650,0.5750162068965518
651,0.6511481481481481
652,0.2820364285714286
653,0.2649796551724138
654,1.1614408333333335
655,0.8800007407407408
656,0.5412976923076923
657,0.5203325000000001
658,1.129445909090909
659,0.6914147368421052
660,0.43353684210526316
661,-0.1363442857142857
662,0.9474994736842106
663,0.13158
664,-0.16070923076923077
665,0.19467384615384614
666,-0.009049444444444455
667,-0.3086728
668,0.6405926923076923
669,0.46573791666666664
670,-0.13983160000000003
671,-0.2939256
672,-0.672338947368421
673,-0.578705925925926
674,0.8958439285714286
675,0.297713
676,0.04140862068965517
677,1.37362875
678,0.5217621428571428
679,0.6402043333333334
680,0.6274219354838709
681,0.23660285714285714
682,0.5855538461538461
683,0.5284336666666667
684,1.054736923076923
685,0.6583716666666667
686,0.06353730769230767
687,0.5378603703703704
688,-0.5373936363636364
689,0.3039846666666667
690,-0.40149214285714285
691,-0.36873636363636364
692,0.042473333333333335
693,0.34402370370370366
694,-0.2771
695,0.4948875
696,-0.0928592
697,-0.46692480000000003
698,0.1854804
699,-0.39742565217391307
700,-0.31367181818181816
701,-0.4725568
702,0.15788363636363636
703,-0.22934703703703704
704,-0.008120909090909097
705,-0.17493695652173913
706,-0.5542668421052631
707,0.901134
708,-0.34657818181818184
709,-0.35756521739130437
710,-0.28780115384615385
711,-0.3057891304347826
712,-0.7296572727272728
713,0.3574432
714,0.6769970370370371
715,-0.1755833333333333
716,0.5268078571428572
717,-0.29930238095238093
718,-0.3205529166666667
719,0.49995263157894737
720,0.024873333333333334
721,0.16423333333333334
722,-0.339758
723,-0.5056538888888888
724,-0.7805335999999999
725,-0.1796218181818182
726,-0.10535599999999999
727,-0.04697777777777778
728,0.3845378947368421
729,-0.1553542857142857
730,-0.6769232
731,0.968098
732,0.014628636363636377
733,-0.4775408333333333
734,-0.07896090909090908
735,-1.1951686363636365
736,-1.181134761904762
737,0.441120625
738,-1.278962857142857
739,-1.0240596
740,-0.16216624999999998
741,-0.7733055555555555
742,-1.3065334782608695
743,0.515454
744,-0.6557720833333334
745,-0.3993990909090909
746,0.7740725925925926
747,0.2132451851851852
748,-0.9113017857142857
749,0.17181344827586206
750,-0.6115809999999999
751,-0.7444525925925926
752,0.3107875
753,0.6220092307692308
754,-0.36575366666666664
755,0.04782407407407408
756,-0.0450352
757,-0.32955392857142857
758,0.7293861538461539
759,-0.3770722580645161
760,-0.10109199999999997
761,0.04252758620689655
762,-0.432254
763,-0.4548460869565217
764,0.5161166666666667
765,-0.433805
766,0.25447875000000003
767,0.6142513636363636
768,0.02712800000000002
769,-0.5615720000000001
770,-0.12641428571428573
771,-0.5442078571428571
772,-0.682816
773,0.3099576923076924
774,-0.48445241379310344
775,-0.6539756
776,0.21399478260869564
777,-0.5225807142857143
778,-0.875767142857143
779,0.6087953846153846
780,0.5285466666666667
781,-0.5824503846153847
782,0.7863675
783,0.6331642857142857
784,-0.22993352941176473
785,0.025933333333333315
786,1.03668
787,0.14524639999999997
788,0.20703624999999995
789,0.2304077272727273
790,0.6025063333333333
791,0.27685413793103447
792,-0.5802468965517241
793,0.4348575
794,-0.24057379310344826
795,-0.22156724137931036
796,0.1510151724137931
797,-0.49739
798,-0.14721133333333333
799,-0.09600344827586207
800,-0.3632168965517242
801,-0.43527275862068965
802,-0.3368570833333333
803,-0.28909680000000004
804,-0.057332
805,0.010444482758620687
806,-0.2586904
807,-0.3872395833333333
808,-0.24094043478260868
809,-0.1569688
810,-0.5404776
811,-0.31742
812,-0.6662926923076923
813,-0.7647203846153847
814,0.10870586206896549
815,-0.057533928571428576
816,-0.5060466666666666
817,0.6497785714285714
818,0.31367812500000003
819,0.06161874999999999
820,0.383686
821,-0.9633291304347825
822,-0.33295826086956526
823,0.5970290476190476
824,-0.11625846153846152
825,-0.3435295
826,1.2176993333333332
827,0.8421888235294117
828,0.8587194444444445
829,0.5673345
830,0.6672710526315789
831,-0.058097647058823546
832,0.3739368181818181
833,-0.094526
834,0.043123461538461506
835,-0.7299844827586207
836,-0.7866750000000001
837,0.09403360000000001
838,-0.48648192307692306
839,-0.73649
840,0.5645360714285714
841,-0.019043333333333346
842,-0.5367218518518518
843,0.20461625
844,-0.30549879999999996
845,-0.6871317857142857
846,0.06418142857142857
847,-0.145294
848,-0.5471490909090909
849,0.5119884
850,0.08870863636363636
851,-0.035868750000000005
852,0.052602941176470595
853,-1.212637619047619
854,-0.861332105263158
855,0.3897633333333333
856,0.30362958333333334
857,-0.17515333333333333
858,0.24983049999999998
859,-0.05379310344827586
860,-0.35560153846153847
861,-0.10117749999999999
862,-0.5546916666666667
863,-0.13726678571428572
864,0.8558656
865,0.13556576923076924
866,-0.11741736842105262
867,0.3042637931034483
868,1.0906724137931034
869,-0.4616963333333333
870,1.021602857142857
871,-0.047224
872,1.23675125
873,0.37958349999999996
874,1.2269988888888888
875,0.7632590909090908
876,0.40714190476190476
877,0.47523350000000003
878,0.6956266666666667
879,1.6382226666666668
880,-0.31833500000000003
881,0.29919363636363633
882,0.28814
883,0.6291738888888889
884,0.41456933333333335
885,-0.07079739130434783
886,0.46177625
887,-0.051206956521739136
888,0.6641795238095238
889,0.6253214285714286
890,0.3012026666666667
891,0.423129375
892,0.4013057894736842
893,0.28828352941176466
894,-0.18168285714285712
895,-0.39647923076923075
896,-1.0330539130434782
897,0.22662839999999998
898,-0.026713749999999998
899,-0.65614375
900,-0.7776489655172414
901,-1.0307436363636364
902,-1.3088272727272727
903,0.40856319999999996
904,-0.3924192
905,-0.9830076923076922
906,0.19016695652173915
907,-0.4084167857142857
908,-0.00033357142857142516
909,-0.010822272727272724
910,-0.3886104166666667
911,-0.18747692307692307
912,-0.0643436
913,0.04505423076923078
914,-0.5233529166666667
915,0.6440699999999999
916,-0.3143533333333333
917,-0.06480076923076922
918,0.22647458333333334
919,-0.37450692307692307
920,-0.2097895
921,0.3973528571428571
922,-0.1628507142857143
923,-0.6743064
924,0.14554761904761904
